Product Name,Color,Size,SKU,Barcode,Category,Type,Brand,piece/s per box/s,Minimum,Quantity,No. of box/s,Pending Qty In,Pending Qty Out,Actual Qty,Actual No. of box/s,LxWxH,Cargo Cost,Total Cargo,Cost,Retail,Wholesale,Markup
EKEL Ultra Hydrating Essence Mask,N/A,EGG,N/A,N/A,Cosmetics/personal Care,facial mask,EKEL,10,1,2.00 pcs,0.20 pcs,0,0,2.00 pcs,0.20 pcs,0.00x0.00x0.00,0,?0.00,?10.00,?12.00,?12.00,20.00%
EKEL Ultra Hydrating Essence Mask,N/A,ARONIA,N/A,N/A,Cosmetics/personal Care,facial mask,EKEL,10,1,40.00 pcs,4.00 pcs,0,0,40.00 pcs,4.00 pcs,0.00x0.00x0.00,0,?0.00,?10.00,?12.00,?12.00,20.00%
EKEL Ultra Hydrating Essence Mask,N/A,COENZYM Q10,N/A,N/A,Cosmetics/personal Care,facial mask,EKEL,10,1,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,?10.00,?12.00,?12.00,20.00%
EKEL Ultra Hydrating Essence Mask,N/A,AQUA,N/A,N/A,Cosmetics/personal Care,facial mask,EKEL,10,1,34.00 pcs,3.40 pcs,0,0,34.00 pcs,3.40 pcs,0.00x0.00x0.00,0,?0.00,?10.00,?12.00,?12.00,20.00%
EKEL Ultra Hydrating Essence Mask,N/A,RED GINSENG,N/A,N/A,Cosmetics/personal Care,facial mask,EKEL,10,1,40.00 pcs,4.00 pcs,0,0,40.00 pcs,4.00 pcs,0.00x0.00x0.00,0,?0.00,?10.00,?12.00,?12.00,20.00%
Farmstay VISIBLE DIFFERENCE MASK SHEET,N/A,SNAIL,N/A,N/A,Cosmetics/personal Care,facial mask,Farmstay,10,1,40.00 pcs,4.00 pcs,0,0,40.00 pcs,4.00 pcs,0.00x0.00x0.00,0,?0.00,?10.00,?12.00,?12.00,20.00%
Farmstay VISIBLE DIFFERENCE MASK SHEET,N/A,GREEN TEA,N/A,N/A,Cosmetics/personal Care,facial mask,Farmstay,10,1,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,?10.00,?12.00,?12.00,20.00%
Farmstay VISIBLE DIFFERENCE MASK SHEET,N/A,CHARCOAL,N/A,N/A,Cosmetics/personal Care,facial mask,Farmstay,10,1,6.00 pcs,0.60 pcs,0,0,6.00 pcs,0.60 pcs,0.00x0.00x0.00,0,?0.00,?10.00,?12.00,?12.00,20.00%
Farmstay VISIBLE DIFFERENCE MASK SHEET,N/A,COLLAGEN,N/A,N/A,Cosmetics/personal Care,facial mask,Farmstay,10,1,9.00 pcs,0.90 pcs,0,0,9.00 pcs,0.90 pcs,0.00x0.00x0.00,0,?0.00,?10.00,?12.00,?12.00,20.00%
Farmstay VISIBLE DIFFERENCE MASK SHEET,N/A,HORSE OIL,N/A,N/A,Cosmetics/personal Care,facial mask,Farmstay,10,1,7.00 pcs,0.70 pcs,0,0,7.00 pcs,0.70 pcs,0.00x0.00x0.00,0,?0.00,?10.00,?12.00,?12.00,20.00%
Farmstay VISIBLE DIFFERENCE MASK SHEET,N/A,MILK,N/A,N/A,Cosmetics/personal Care,facial mask,Farmstay,10,1,7.00 pcs,0.70 pcs,0,0,7.00 pcs,0.70 pcs,0.00x0.00x0.00,0,?0.00,?10.00,?12.00,?12.00,20.00%
Farmstay VISIBLE DIFFERENCE MASK SHEET,N/A,BIRD'S NEST,N/A,N/A,Cosmetics/personal Care,facial mask,Farmstay,10,1,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,?10.00,?12.00,?12.00,20.00%
Farmstay VISIBLE DIFFERENCE MASK SHEET,N/A,ACEROLA,N/A,N/A,Cosmetics/personal Care,facial mask,Farmstay,10,1,9.00 pcs,0.90 pcs,0,0,9.00 pcs,0.90 pcs,0.00x0.00x0.00,0,?0.00,?10.00,?12.00,?12.00,20.00%
ELUJAI PROPOLIS AMPLE,N/A,N/A,N/A,N/A,Cosmetics/personal Care,AMPLE,ELUJAI,1,1,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,?90.00,?150.00,?150.00,67.00%
+Dr BODER PROPOLIS AMPLE,N/A,N/A,N/A,N/A,Cosmetics/personal Care,AMPLE,+Dr,1,1,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,?90.00,?150.00,?150.00,67.00%
ETUDE HOUSE MASK SHEET 0.2mm,N/A,SNAIL,N/A,N/A,Cosmetics/personal Care,facial mask,ETUDE HOUSE,1,1,6.00 pcs,6.00 pcs,0,0,6.00 pcs,6.00 pcs,0.00x0.00x0.00,0,?0.00,?13.00,?13.00,?13.00,0.00%
ETUDE HOUSE MASK SHEET 0.2mm,N/A,PEARL,N/A,N/A,Cosmetics/personal Care,facial mask,ETUDE HOUSE,1,1,33.00 pcs,33.00 pcs,0,0,33.00 pcs,33.00 pcs,0.00x0.00x0.00,0,?0.00,?20.00,?35.00,?35.00,-100.00%
ETUDE HOUSE MASK SHEET 0.2mm,N/A,CAMELLIA,N/A,N/A,Cosmetics/personal Care,facial mask,ETUDE HOUSE,1,1,2.00 pcs,2.00 pcs,0,0,2.00 pcs,2.00 pcs,0.00x0.00x0.00,0,?0.00,?20.00,?35.00,?35.00,-100.00%
ETUDE HOUSE MASK SHEET 0.2mm,N/A,HYALURONIC ACID,N/A,N/A,Cosmetics/personal Care,facial mask,ETUDE HOUSE,1,1,12.00 pcs,12.00 pcs,0,0,12.00 pcs,12.00 pcs,0.00x0.00x0.00,0,?0.00,?20.00,?35.00,?35.00,-100.00%
RedMi Airdots S,Black,N/A,RedMi-Airdots-S-Black,N/A,Audio,Airbuds,Xiaomi,1,0,6.00 pcs,6.00 box/s,0,0,6.00 pcs,6.00 box/s,0.00x0.00x0.00,0,?0.00,?691.00,?999.00,?990.00,45.00%
RedMi Band,Black,N/A,RedMi-Band-Black,N/A,Wearables,Smart Watch,Xiaomi,1,0,76.00 pcs,76.00 box/s,0,0,76.00 pcs,76.00 box/s,0.00x0.00x0.00,0,?0.00,?696.00,"?1,199.00","?1,190.00",72.00%
Haylou Smart Watch LS01,Black,N/A,Haylou-Smart-Watch-LS01-Black,N/A,Wearables,Smart Watch,Haylou,1,0,4.00 pcs,4.00 box/s,0,0,4.00 pcs,4.00 box/s,0.00x0.00x0.00,0,?0.00,?905.00,"?1,399.00","?1,390.00",55.00%
Haylou Smart Watch LS01,Silver,N/A,Haylou-Smart-Watch-LS01-Silver,N/A,Wearables,Smart Watch,Haylou,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?905.00,"?1,399.00","?1,390.00",55.00%
KZ Z1,Black,N/A,KZ-Z1-Black,N/A,Audio,In-Ear Earphones,KZ,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,"?1,056.00","?1,499.00","?1,490.00",42.00%
KZ Z1,Green,N/A,KZ-Z1-green,N/A,Audio,In-Ear Earphones,KZ,1,0,2.00 pcs,2.00 box/s,0,0,2.00 pcs,2.00 box/s,0.00x0.00x0.00,0,?0.00,"?1,056.00","?1,499.00","?1,490.00",42.00%
Xiaomi Mijia Rubik's Cube Converter (Wireless Version),N/A,N/A,Xiaomi-Rubiks-Cube-Converter-Wireless-Version,N/A,Electronic Device,Sockets,Xiaomi,1,0,3.00 pcs,3.00 box/s,0,0,3.00 pcs,3.00 box/s,0.00x0.00x0.00,0,?0.00,?315.00,?499.00,?490.00,58.00%
Xiaomi Mijia Electronic Writing Board 13.5'',N/A,13.5 Inches,Xiaomi-Mijia-Electronic-Writing-Boad-13.5'',N/A,Electronic Device,LCD Writing Pad,Xiaomi,1,0,23.00 pcs,23.00 box/s,200,0,223.00 pcs,223.00 box/s,0.00x0.00x0.00,0,?0.00,?625.00,"?1,399.00","?1,300.00",124.00%
Xiaomi Mijia Electronic Writing Board 10'',N/A,10 Inches,Xiaomi-Mijia-Electronic-Writing-Board-10'',N/A,Electronic Device,LCD Writing Pad,Xiaomi,1,0,79.00 pcs,79.00 box/s,63,0,142.00 pcs,142.00 box/s,0.00x0.00x0.00,0,?0.00,?323.00,?899.00,?800.00,178.00%
Xiaomi Mijia Sonic Electric Toothbrush T100,Black,N/A,Xiaomi-Electric-Toothbrush-T100-Black,N/A,Electronic Device,Personal Oral Care,Xiaomi,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?227.00,?399.00,?399.00,76.00%
Xiaomi Mijia Sonic Electric Toothbrush T100,White,N/A,Xiaomi-Electric-Toothbrush-T100-White,N/A,Electronic Device,Personal Oral Care,Xiaomi,1,0,22.00 pcs,22.00 box/s,0,0,22.00 pcs,22.00 box/s,0.00x0.00x0.00,0,?0.00,?227.00,?399.00,?399.00,76.00%
Xiaomi Mijia Sonic Electric Toothbrush T100,Blue,N/A,Xiaomi-Electric-Toothbrush-T100-Blue,N/A,Electronic Device,Personal Oral Care,Xiaomi,1,0,79.00 pcs,79.00 box/s,0,0,79.00 pcs,79.00 box/s,0.00x0.00x0.00,0,?0.00,?227.00,?399.00,?399.00,76.00%
Xiaomi Mijia Sonic Electric Toothbrush T100,Pink,N/A,Xiaomi-Electric-Toothbrush-T100-Pink,N/A,Electronic Device,Personal Oral Care,Xiaomi,1,0,37.00 pcs,37.00 box/s,0,0,37.00 pcs,37.00 box/s,0.00x0.00x0.00,0,?0.00,?227.00,?399.00,?399.00,76.00%
Xiaomi Mijia Mini Portable Inflatable Treasure,Black,N/A,Xiaomi-Portable-Inflatable-Treasure,N/A,Electronic Device,Air Compressor,Xiaomi,1,0,38.00 pcs,38.00 box/s,100,0,138.00 pcs,138.00 box/s,0.00x0.00x0.00,0,?0.00,"?1,243.00","?1,999.00","?1,990.00",61.00%
Xiaomi Mijia Automatic Hand Washing Set,N/A,N/A,Xiaomi-Automatic-Hand-Washing-Set,N/A,Electronic Device,Automatic Soap Dispenser,Xiaomi,1,0,83.00 pcs,83.00 box/s,200,0,283.00 pcs,283.00 box/s,0.00x0.00x0.00,0,?0.00,?547.00,?799.00,?790.00,46.00%
Xiaomi Mijia Water Ion Electric Hair Dryer,N/A,N/A,Xiaomi-Water-Ion-Hair-Dryer,N/A,Appliances,Small Appliances,Xiaomi,1,0,31.00 pcs,31.00 box/s,0,0,31.00 pcs,31.00 box/s,0.00x0.00x0.00,0,?0.00,"?1,163.00","?1,699.00","?1,690.00",46.00%
Xiaomi Wiha 24 in 1 Precision Screwdriver Kit ,N/A,N/A,Xiaomi-Precision-Screwdriver-Toolbox,N/A,Tools,Hand Tools,Xiaomi,1,0,7.00 pcs,7.00 box/s,0,0,7.00 pcs,7.00 box/s,0.00x0.00x0.00,0,?0.00,?580.00,?799.00,?790.00,38.00%
Xiaomi Enchen Boost Hair Clipper unit only,Black,N/A,Xiaomi-Enchen-Boost-Hair-Clipper-Black,N/A,Electronic Device,Portable Shaver,N/A,1,0,87.00 pcs,87.00 box/s,0,0,87.00 pcs,87.00 box/s,0.00x0.00x0.00,0,?0.00,?312.00,?699.00,?690.00,124.00%
Xiaomi Enchen Boost Hair Clipper unit only,White,N/A,Xiaomi-Enchen-Boost-Hair-Clipper-White,N/A,Electronic Device,Portable Shaver,N/A,1,0,150.00 pcs,150.00 box/s,0,0,150.00 pcs,150.00 box/s,0.00x0.00x0.00,0,?0.00,?312.00,?699.00,?690.00,124.00%
Xiaomi Mitu Baby Hair Clipper,White,N/A,Xiaomi-Mitu-Baby-Hair-Clipper-White,N/A,Electronic Device,Portable Shaver,Xiaomi,1,0,45.00 pcs,45.00 box/s,0,0,45.00 pcs,45.00 box/s,0.00x0.00x0.00,0,?0.00,?687.00,?999.00,?990.00,45.00%
Xiaomi Smart Air Purifier 3,N/A,N/A,Xiaomi-Smart-Air-Purifier-3,N/A,Electronic Device,Air Purifier,Xiaomi,1,0,77.00 pcs,77.00 box/s,0,0,77.00 pcs,77.00 box/s,0.00x0.00x0.00,0,?0.00,"?5,697.00","?10,499.00","?10,400.00",84.00%
Xiaomi Viomi Electric Kettle,N/A,N/A,Xiaomi-Viomi-Electric-Kettle,N/A,Appliances,Appliances,Xiaomi,1,0,2.00 pcs,2.00 box/s,50,0,52.00 pcs,52.00 box/s,0.00x0.00x0.00,0,?0.00,?563.00,?899.00,?890.00,60.00%
Xiaomi Pinlo Mini Electric Fruit Juicer,N/A,N/A,Xiaomi-Pinlo-Mini-Electric-Fruit-Juicer,N/A,Appliances,Mini Appliances,Xiaomi,1,0,0.00 pcs,0.00 box/s,100,0,100.00 pcs,100.00 box/s,0.00x0.00x0.00,0,?0.00,?592.00,?899.00,?890.00,52.00%
Xiaomi Mijia Stainless Steel Nail Clipper w/ Anti Splash Cover,N/A,N/A,Xiaomi-Nail-Clipper-w/-Anti-Splash-Cover,N/A,Tools,Hand Tools,Xiaomi,1,0,380.00 pcs,380.00 box/s,0,0,380.00 pcs,380.00 box/s,0.00x0.00x0.00,0,?0.00,?74.00,?199.00,?190.00,169.00%
Xiaomi Enchen Black Stone Shaver,N/A,N/A,Xiaomi-Enchen-Blackstone-Shaver,N/A,Electronic Device,Portable Shaver,Xiaomi,1,0,30.00 pcs,30.00 box/s,100,0,130.00 pcs,130.00 box/s,0.00x0.00x0.00,0,?0.00,?325.00,?899.00,?890.00,177.00%
Xiaomi Enchen Blackstone Shaver Razor Head,N/A,N/A,Xiaomi-Enchen-Blackstone-Razor-Head,N/A,Electronic Device,Portable Shaver,Xiaomi,1,0,31.00 pcs,31.00 box/s,50,0,81.00 pcs,81.00 box/s,0.00x0.00x0.00,0,?0.00,?127.00,?699.00,?690.00,450.00%
Xiaomi Mijia Rubik's Cube Converter (Wired Version),N/A,N/A,Xiaomi-Rubiks-Cube-Converter-Wired-Version,N/A,Electronic Device,Sockets,Xiaomi,1,0,37.00 pcs,37.00 box/s,0,0,37.00 pcs,37.00 box/s,0.00x0.00x0.00,0,?0.00,?306.00,?899.00,?890.00,194.00%
JAYJUN Mask,N/A,Real Water Brightening Black Mask,N/A,N/A,Cosmetics/personal Care,facial mask,JAYJUN,10,1,6.00 pcs,0.60 pcs,0,0,6.00 pcs,0.60 pcs,0.00x0.00x0.00,0,?0.00,?56.00,?90.00,?80.00,61.00%
MEDIHEAL MASK,N/A,I.P.I. Lightmax,N/A,N/A,Cosmetics/personal Care,facial mask,MEDIHEAL,10,1,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?42.00,?80.00,?70.00,90.00%
BAKING POWDER B.B DEEP CLEAMSING FOAM,N/A,30ML,N/A,N/A,Cosmetics/personal Care,Cleanser,ETUDE HOUSE,1,1,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,?50.00,?50.00,?50.00,-100.00%
BAKING POWDER B.B DEEP CLEAMSING FOAM,N/A,160ML,N/A,N/A,Cosmetics/personal Care,Cleanser,ETUDE HOUSE,1,1,54.00 pcs,54.00 pcs,0,0,54.00 pcs,54.00 pcs,0.00x0.00x0.00,0,?0.00,?280.00,?280.00,?280.00,-100.00%
KILLING COVER MOISTURW CUSHION 2.0,21-LIGHT BEIGE,N/A,N/A,N/A,Cosmetics/personal Care,CUSHION,some by mi,1,1,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,?780.00,?780.00,?780.00,0.00%
KILLING COVER MOISTURW CUSHION 2.0,23-NATURAL BEIGE,N/A,N/A,N/A,Cosmetics/personal Care,CUSHION,some by mi,1,1,1.00 pcs,1.00 pcs,0,0,1.00 pcs,1.00 pcs,0.00x0.00x0.00,0,?0.00,?780.00,?780.00,?780.00,0.00%
YUJA NIACIN BRIGHTENING SLEEPING MASK,N/A,N/A,N/A,N/A,Cosmetics/personal Care,SLEEPING MASK,some by mi,1,1,98.00 pcs,98.00 pcs,0,0,98.00 pcs,98.00 pcs,0.00x0.00x0.00,0,?0.00,?580.00,?580.00,?580.00,0.00%
YUJA VITA MOISTURW LIP BALM,N/A,N/A,N/A,N/A,Cosmetics/personal Care,LIP BALM,some by mi,1,1,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,?199.00,?199.00,?199.00,0.00%
ALOE VERA 92% SOOTHING GEL,N/A,250ML,N/A,N/A,Cosmetics/personal Care,Soothing Gel ,Nature Perublic,1,1,1.00 pcs,1.00 pcs,0,0,1.00 pcs,1.00 pcs,0.00x0.00x0.00,0,?0.00,?180.00,?180.00,?180.00,0.00%
Cover Perfection TIP CONCEALER,01-CLEAR BEIGE,N/A,N/A,N/A,Cosmetics/personal Care,CONCEALER,The saem,1,1,43.00 pcs,43.00 pcs,0,0,43.00 pcs,43.00 pcs,0.00x0.00x0.00,0,?0.00,?160.00,?160.00,?160.00,0.00%
Cover Perfection TIP CONCEALER,1.25-LIGHT BEIGE,N/A,N/A,N/A,Cosmetics/personal Care,CONCEALER,The saem,1,1,44.00 pcs,44.00 pcs,0,0,44.00 pcs,44.00 pcs,0.00x0.00x0.00,0,?0.00,?160.00,?160.00,?160.00,0.00%
Cover Perfection TIP CONCEALER,1.5-NATURAL BEIGE,N/A,N/A,N/A,Cosmetics/personal Care,CONCEALER,The saem,1,1,20.00 pcs,20.00 pcs,0,0,20.00 pcs,20.00 pcs,0.00x0.00x0.00,0,?0.00,?160.00,?160.00,?160.00,0.00%
Cover Perfection TIP CONCEALER,1.75-MIDDLE BEIGE,N/A,N/A,N/A,Cosmetics/personal Care,CONCEALER,The saem,1,1,27.00 pcs,27.00 pcs,0,0,27.00 pcs,27.00 pcs,0.00x0.00x0.00,0,?0.00,?160.00,?160.00,?160.00,0.00%
Cover Perfection TIP CONCEALER,02-RICH BEIGE,N/A,N/A,N/A,Cosmetics/personal Care,CONCEALER,The saem,1,1,52.00 pcs,52.00 pcs,0,0,52.00 pcs,52.00 pcs,0.00x0.00x0.00,0,?0.00,?160.00,?160.00,?160.00,0.00%
Cover Perfection TIP CONCEALER,0.5-ICE BEIGE,N/A,N/A,N/A,Cosmetics/personal Care,CONCEALER,The saem,1,1,34.00 pcs,34.00 pcs,0,0,34.00 pcs,34.00 pcs,0.00x0.00x0.00,0,?0.00,?160.00,?160.00,?160.00,0.00%
Cover Perfection TIP CONCEALER,Peach Beige,N/A,N/A,N/A,Cosmetics/personal Care,CONCEALER,The saem,1,1,14.00 pcs,14.00 pcs,0,0,14.00 pcs,14.00 pcs,0.00x0.00x0.00,0,?0.00,?160.00,?160.00,?160.00,0.00%
Cover Perfection TIP CONCEALER,Contour Beige,N/A,N/A,N/A,Cosmetics/personal Care,CONCEALER,The saem,1,1,13.00 pcs,13.00 pcs,0,0,13.00 pcs,13.00 pcs,0.00x0.00x0.00,0,?0.00,?160.00,?160.00,?160.00,0.00%
Cover Perfection TIP CONCEALER,Brightener beige,N/A,N/A,N/A,Cosmetics/personal Care,CONCEALER,The saem,1,1,14.00 pcs,14.00 pcs,0,0,14.00 pcs,14.00 pcs,0.00x0.00x0.00,0,?0.00,?160.00,?160.00,?160.00,0.00%
Cover Perfection TIP CONCEALER,Green Beige,N/A,N/A,N/A,Cosmetics/personal Care,CONCEALER,The saem,1,1,13.00 pcs,13.00 pcs,0,0,13.00 pcs,13.00 pcs,0.00x0.00x0.00,0,?0.00,?160.00,?160.00,?160.00,0.00%
4D MASCARA,N/A,N/A,N/A,N/A,Cosmetics/personal Care,MASCARA,Missha,1,1,9.00 pcs,9.00 pcs,0,0,9.00 pcs,9.00 pcs,0.00x0.00x0.00,0,?0.00,?78.00,?78.00,?78.00,0.00%
The Ordinary Niacinamide 10%+zinc 1%,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Serum,The Ordinary ,1,1,0.00 pcs,0.00 pcs,0,0,0.00 pcs,0.00 pcs,0.00x0.00x0.00,0,?0.00,?510.00,?510.00,?510.00,0.00%
ALOE VERA SOOTHING GEL MIST ,N/A,N/A,N/A,N/A,Cosmetics/personal Care,MIST,Nature Perublic,1,1,16.00 pcs,16.00 pcs,0,0,16.00 pcs,16.00 pcs,0.00x0.00x0.00,0,?0.00,?150.00,?150.00,?150.00,0.00%
Face Mask Extender 3 Levels Adjust Mask Hook Ear No Pain Holder,Black,N/A,Face-Mask-Extender-3-Level-Ear-Saver-Black,N/A,Wearables,Mask Ear Saver,None,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?3.96,?79.00,?70.00,"1,895.00%"
Face Mask Extender 3 Levels Adjust Mask Hook Ear No Pain Holder,White,N/A,Face-Mask-Extender-3-Level-Ear-Saver-White,N/A,Wearables,Mask Ear Saver,None,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?3.96,?79.00,?70.00,"1,895.00%"
Face Mask Extender 3 Levels Adjust Mask Hook Ear No Pain Holder,Pink,N/A,Face-Mask-Extender-3-Level-Ear-Saver-Pink,N/A,Wearables,Mask Ear Saver,None,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?3.96,?79.00,?70.00,"1,895.00%"
Haylou GT2,Black,N/A,Haylou-GT2-Black,N/A,Audio,Airbuds,Haylou,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?682.00,"?1,499.00","?1,490.00",120.00%
Haylou Smart Watch LS01 SP,N/A,N/A,Haylou-Smart-Watch-SP,N/A,Wearables,Smart Watch,None,1,0,"1,000.00 pcs","1,000.00 box/s",0,0,"1,000.00 pcs","1,000.00 box/s",0.00x0.00x0.00,0,?0.00,?7.00,?39.00,?30.00,457.00%
TONY LAB AC CONTROL SPOT PATCH,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Patch,TONYMOLY ,1,1,1.00 pcs,1.00 pcs,0,0,1.00 pcs,1.00 pcs,0.00x0.00x0.00,0,?0.00,?45.00,?45.00,?45.00,0.00%
Haylou GT1 Plus,Black,N/A,Haylou-GT1-Plus-Black,N/A,Audio,Airbuds,Haylou,1,0,495.00 pcs,495.00 box/s,0,1,494.00 pcs,494.00 box/s,0.00x0.00x0.00,0,?0.00,?680.00,"?1,399.00","?1,390.00",106.00%
AHA BHA PHA 30 DAYS MIRACLE ACNE CLEAR  FOAM,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Cleanser,some by mi,1,1,44.00 pcs,44.00 box/s,50,0,94.00 pcs,94.00 box/s,0.00x0.00x0.00,0,?0.00,?340.00,?340.00,?340.00,0.00%
CENTELLA WATER ALCOHOL-FREE TONER,N/A,N/A,N/A,N/A,Cosmetics/personal Care,Toner,cosrx,1,1,60.00 pcs,60.00 box/s,0,0,60.00 pcs,60.00 box/s,0.00x0.00x0.00,0,?0.00,?483.00,?483.00,?483.00,0.00%
Haylou T15,Black,N/A,T15-Black,N/A,Audio,Airbuds,Haylou,1,0,5.00 pcs,5.00 box/s,0,0,5.00 pcs,5.00 box/s,0.00x0.00x0.00,0,?0.00,?701.00,"?1,299.00","?1,290.00",85.00%
Two in One Poreless Power Liquid,N/A,N/A,N/A,N/A,Cosmetics/personal Care,N/A,cosrx,1,1,2.00 pcs,2.00 pcs,120,0,122.00 pcs,122.00 pcs,0.00x0.00x0.00,0,?0.00,?478.00,?478.00,?478.00,0.00%
Cosrx Ultimate Moisturizing Honey Overnight Mask,N/A,N/A,N/A,N/A,Cosmetics/personal Care,SLEEPING MASK,cosrx,1,1,2.00 pcs,2.00 pcs,88,0,90.00 pcs,90.00 pcs,0.00x0.00x0.00,0,?0.00,?530.00,?530.00,?530.00,0.00%
US/DB Airpods Case Cover 5pcs. Set,Black,N/A,N/A,N/A,earphone case,earphone case,None,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?42.00,?42.00,?42.00,0.00%
US/DB Airpods Case Cover 5pcs. Set,White,N/A,N/A,N/A,earphone case,earphone case,None,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?42.00,?42.00,?42.00,0.00%
US/DB Airpods Case Cover 5pcs. Set,Red,N/A,N/A,N/A,earphone case,earphone case,None,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?42.00,?42.00,?42.00,0.00%
US/DB Airpods Case Cover 5pcs. Set,Dark Blue,N/A,N/A,N/A,earphone case,earphone case,None,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?42.00,?42.00,?42.00,0.00%
US/DB Airpods Case Cover 5pcs. Set,Blue,N/A,N/A,N/A,earphone case,earphone case,None,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?42.00,?42.00,?42.00,0.00%
US/DB Airpods Case Cover 5pcs. Set,Purple,N/A,N/A,N/A,earphone case,earphone case,None,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?42.00,?42.00,?42.00,0.00%
US/DB Airpods Case Cover 5pcs. Set,Gray,N/A,N/A,N/A,earphone case,earphone case,None,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?42.00,?42.00,?42.00,0.00%
US/DB Airpods Case Cover 5pcs. Set,Pink,N/A,N/A,N/A,earphone case,earphone case,None,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?42.00,?42.00,?42.00,0.00%
US/DB Airpods Case Cover 5pcs. Set,Transparent,N/A,N/A,N/A,earphone case,earphone case,None,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?42.00,?42.00,?42.00,0.00%
US/DB Airpods Case Cover 5pcs. Set,Olive,N/A,N/A,N/A,earphone case,earphone case,None,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?42.00,?42.00,?42.00,0.00%
US/DB Airpods Case Cover 5pcs. Set,MInt Green,N/A,N/A,N/A,earphone case,earphone case,None,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?42.00,?42.00,?42.00,0.00%
US/DB Aquapod GoPro Accessory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0.00 pcs,0.00 pcs,0,0,0.00 pcs,,0.00x0.00x0.00,0,?0.00,?270.00,?270.00,?270.00,0.00%
US/DB AWEI N1,N/A,N/A,N/A,N/A,Audio,In-Ear Earphones,N/A,0,0,0.00 pcs,0.00 pcs,0,0,0.00 pcs,,0.00x0.00x0.00,0,?0.00,?230.00,?230.00,?230.00,0.00%
US/DB Awei N3-Black,N/A,N/A,N/A,N/A,Audio,In-Ear Earphones,N/A,0,0,0.00 pcs,0.00 pcs,0,0,0.00 pcs,,0.00x0.00x0.00,0,?0.00,?230.00,?230.00,?230.00,0.00%
US/DB Baseus Gravity Car Mount  Suyl,Gray,N/A,N/A,N/A,Phone holder,Car,Baseus,1,0,0.00 pcs,0.00 box/s,0,0,0.00 pcs,0.00 box/s,0.00x0.00x0.00,0,?0.00,?238.00,?238.00,?238.00,0.00%
